"id","star_rating","title","date","site","content_clean_nostop"
"imdb1779",8,"Good movie","2020-03-27","imdb","entertaining worth oscars funny"
"imdb1780",8,"One of the best 2019 films","2020-02-19","imdb","read subtitles foreign language perfect writers 2hours 12 minutes excited glad oscar winning bong joon ho generation"
"imdb1781",8,"Another bong masterpiece","2019-08-08","imdb","provoking reflective socio economic critique highly entertaining mixes genre styles tropes giving wholesome experience agony poverty class inferiority raging theme knowing title previous apocalyptic virus outbreak metaphor poor family rich family slowly house life"
"imdb1782",8,"Enjoyable then disturbing","2020-12-01","imdb","devious cunning ruthless greedy people amoral enjoyed clever expected"
"imdb1783",8,"Excellent Movie - Finish Rushed","2020-02-15","imdb","excellent acting directing production photography excellent dialouge tight script rushed predictable moments moments time academy award nominees excellent time joker irishman single dominant lead role kim father contexts son daughter mother parasites"
"imdb1784",8,"PARASITE","2019-11-09","imdb","throughly engrossing lovers seek funny nuanced suspenseful poignant performances"
"imdb1785",8,"Great movie.","2020-03-05","imdb","miss crazy change mundo"
"imdb1786",8,"a good movie","2020-02-10","imdb","8 fair rating 9 10 perfect"
"imdb1787",8,"A clever, very modern tragicomedy.","2019-12-18","imdb","wife's prodding partly title accurate storyline english word bit creepy tone translation original korean labor love bong joon ho writer producer fine job distinct personalities fairly speaking roles theater subtitles clumsy dubbing subtitles accurate recent times lack term describe tragicomedy slum dwelling family unnamed korean city live wits odd jobs clever twists gradually insinuate jobs servants rich suburbanite family suspect family rich pay coterie servants including driver tutor housekeeper nanny uber rich crazy rich asians hard issues knowing granted ultra modern western style home garden realistic depictions class half plotline played deal humor twists house cards sideways leading shocking final hinges improbable presence hidden underground bunker key introduced late rich folks complex multilayered 2 12 run time throws wasted unnecessary prominent freak torrential rainstorm rich folks ground notice time sit inside beautiful garden poor slum dwellers save pathetic basement flat washed complete raw sewage streets excruciating message hits home"
"imdb1788",8,"Highly effective blend of genres","2019-11-09","imdb","remember covers genres gisaengchung successfully highly entertaining starts comedy drama darker sinister mystery thriller highly effective horror elements cover multiple themes messy danger time industry increasingly short original ideas fresh comedy genre recycled jokes funny completely moment achievement highly recommended growing tired usual stale hollywood productions"
"imdb1789",8,"Interesting storyline, great acting and plots","2020-04-12","imdb","impressed mr.bong portrayed characteristics time effort process stand notable family afford single decent camera inside house easy break private top notch accommodation comments storyline bgm flawless light settings acting"
"imdb1790",8,"Quirky","2020-03-08","imdb","run mill twists watchable recommended"
"imdb1791",8,"Parasite really is the kind of remarkable experience","2024-10-24","imdb","remarkable experience makes modern binge joy south korean filmmaker bong joon ho impeccable track record stepped game brilliant powerfully revealing social satire world premiere 2019 cannes festival 21 released south korea 30 2019 creator comedy clowns tragedy villains shakespearean hitchockian tale families opposite socioeconomic spectrum told trademark genre fluidity bong's catalogue slip seamlessly murder mystery monster dystopian future fantasy meet kim family headed father ki taek song kang ho mother chung sook chang hyae jin lowly semi basement home hunting stray wifi coverage leaving windows benefit bug killing street fumigation shared sense hard scrabble entrepreneurism son ki woo choi woo shik faced unexpected opportunity home tutor rich schoolgirl gifted artist sister ki jung park dam forge college certificate bluffing job home park family architectural perched slums seoul views urinating drunks luxurious lawns starlit skies wealthy house kims pokey dwelling elegant angular weirdly isolated aloof businessman park lee sun kyun anxious uptight wife yeon kyo cho yeo jeong coquettish daughter hyperactive son lifestyle relies hired tutors chauffeur importantly devoted housekeeper moon gwang lee jung eun stayed building original architect owner moved spying ki woo newly dubbed kevin realises family easily fill roles hatches plan inveigle kims privileged lives home parks kim family live sewage flooded squalor bit smart united parks noses smell people ride subway"
"imdb1792",8,"Please get out of your Hollywood bubble and watch this instead.","2020-02-14","imdb","sit talk acting represents change industry lightning music typical reviewer bull wanna 10 stars urge favor fantastic"
"imdb1793",8,"MIND-PARASITIZING!","2019-09-09","imdb","exquisitely crafted decade joon ho bong oscar 8.5 10"
"imdb1794",8,"Impressive","2020-09-15","imdb","expected confused impressed entertained time loved huge distance rich poor 2 species rare unrealistic describe reality"
"imdb1795",8,"Impressive film.","2019-11-26","imdb","impressive terms themes direction atmosphere excellent multilevel balance disadvantage interpretations weaknesses expression"
"imdb1796",8,"A Movie Giving a Strong Lesson","2020-04-15","imdb","concept humans real greediness greedy loose permanently perfectly starts basic level connecting lies lies lies creates mess die die action romance drama suspense bhara hua sb worth"
"imdb1797",8,"Loved it, So many twists and turns...","2021-01-04","imdb","covers aspects comedy subjects feel waiting bad happen emotions compare usual type completely deserves won awards stumbled masterpiece kim family spoil treat happen basically time exposed differences class society"
"imdb1798",8,"New standard of Asian irony-comedy","2019-06-28","imdb","dear freaks koran die hard korean fans easy popular country news telling won cannes palme d'or 2018 daily live lower class korean city survive growing money audience surprise originality twist close eyes talented theater players words expressions interpret natural laugh title understandable concentrate core idea deliver family partner crime friends people clap hands curiosity pay wondering standard asian irony comedy irony originality idea comedy audience laugh critical palme d'or step career korean industry congratulation"
